,x,y,z
11288,-14.790444,20.70951,-33.188507
11289,-13.172449,-2.048594,-28.039879
11290,-20.003765,14.005663,2.9029255
11291,31.403011,21.877409,0.6394108
11292,-13.180002,-18.824625,-10.619506
11293,-3.7981014,26.167173,-6.386296
11294,-12.4859915,-16.83351,23.053522
11295,-9.434936,-35.7322,1.7920858
11296,-11.520117,13.090883,14.077177
11297,-3.7052193,18.117712,1.3524833
11298,-4.877863,4.099039,12.216749
11299,-9.952096,-11.589336,4.9364996
11300,7.6497436,22.463266,-16.166952
11301,11.933445,25.311026,31.659712
11302,-1.7453163,36.13317,2.6604702
11303,0.16920838,-2.0464766,-0.39311382
11304,-10.597269,21.243742,0.22465369
11305,11.007605,2.2902608,-10.95745
11306,21.599293,-7.693676,2.9045885
11307,-10.951322,19.609459,-12.741904
11308,-8.025128,6.8059134,6.693264
11309,22.789604,6.9915957,22.02197
11310,37.98944,-1.9737258,1.4719589
11311,6.630677,-31.319803,10.056602
11312,-17.960201,-21.343185,16.080793
11313,-4.2676044,-28.073132,9.568599
11314,-9.54073,23.830927,7.611344
11315,14.176809,-29.458769,-12.121219
11316,-0.71822166,2.5470524,-11.3983755
11317,8.956171,11.617081,-22.60448
11318,11.582992,-1.0102531,12.754845
11319,0.26644653,2.9389129,-17.579205
11320,-25.62175,-0.3145353,-20.090721
11321,9.682458,-18.85581,12.984028
11322,28.706713,-9.611733,-3.180793
11323,-2.3298442,34.811794,-6.3450437
11324,-10.752518,20.614826,-6.6700063
11325,-19.128044,-28.110933,-6.6204104
11326,-8.208418,-13.276335,23.878447
11327,-17.793833,-11.621958,-11.900134
11328,-33.30014,-0.38630903,-6.4416733
11329,2.1185236,-12.925721,-6.1915298
11330,-12.694936,-20.23097,-24.629284
11331,-2.2240055,22.020252,1.6873813
11332,-3.0716536,-11.955811,2.8971155
11333,-27.46283,-1.740195,-24.36356
11334,22.943972,8.490447,3.6249344
11335,-19.535517,24.042784,-13.3039055
11336,-1.4233229,33.73909,-5.1821804
11337,-5.991577,-19.251171,6.075872
11338,3.2513306,18.344124,-4.9879174
11339,-22.735067,-13.249619,0.4443691
11340,11.831922,12.229728,35.759987
11341,33.693573,2.565669,13.067571
11342,12.71594,-36.79542,-1.3105755
11343,-9.484725,0.31864074,23.509727
11344,-8.6812315,-18.010914,21.256668
11345,6.8428307,10.070664,-21.011124
11346,10.854969,12.80643,-28.674955
11347,36.525898,-4.440834,0.196139
11348,9.32482,1.1051384,-28.002184
11349,-7.315011,38.95959,-4.2563715
11350,21.327541,6.3248515,19.065983
11351,-15.171011,-15.894047,17.426403
11352,-12.331728,0.8707916,29.293425
11353,15.096421,-27.098806,-4.3698626
11354,25.069109,6.6777096,26.281275
11355,-5.997194,-15.3194065,19.02095
11356,16.010357,-9.950113,-28.519516
11357,25.8837,-13.986368,6.2963514
11358,-0.12753232,36.478405,-1.4654012
11359,-15.653445,-21.853107,-6.611292
11360,-18.981426,24.691793,-24.152674
11361,-12.362136,1.0326134,18.194763
11362,-18.126322,-23.387648,24.697594
11363,-15.298921,-31.966263,3.0074327
11364,-8.542435,26.898308,1.6342558
11365,-21.371094,27.752148,8.145139
11366,-12.234194,12.688125,-24.431282
11367,-8.858552,4.1383533,9.026807
11368,22.760746,-9.9973345,3.2799084
11369,19.719349,3.9310985,1.0983101
11370,-9.480582,1.1904536,28.149092
11371,0.411555,-4.859035,17.020397
11372,-14.730847,20.833754,-32.719147
11373,14.378607,19.45132,33.73663
11374,-17.057117,4.8748045,-26.235914
11375,16.852985,14.44744,25.566133
11376,-0.35273927,-27.361511,-14.428029
11377,2.5640833,-18.804579,19.353071
11378,11.599003,21.122698,20.69378
11379,19.861744,5.8151994,16.03131
11380,2.1825373,21.240767,25.776909
11381,17.97664,-28.62255,-5.10926
11382,-0.5867462,40.28621,-4.0154576
11383,24.219736,-11.281179,-3.435905
11384,32.608585,-13.840258,-7.413882
11385,-19.720741,10.137469,-15.083692
11386,-7.312391,0.8500625,29.802038
11387,14.831116,-9.449924,1.8489454
11388,-12.040568,-0.16983408,20.810373
11389,8.333272,15.975652,15.939972
11390,-4.3616514,23.099403,-36.679173
11391,-6.556915,28.88381,2.092024
11392,8.230765,0.84506905,-26.701717
11393,9.805073,-13.28003,25.132244
11394,-2.4182477,11.45345,-3.2675893
11395,21.534653,-14.320994,1.9336165
11396,-13.297253,3.5819142,11.459623
11397,30.970898,-25.451319,-0.71772385
11398,-6.805087,-16.269676,20.875128
11399,-4.8880744,0.060780503,14.373936
11400,32.350193,-2.96091,-6.598636
11401,8.707617,11.61699,-21.845865
11402,-5.793153,-21.686346,-27.883133
11403,8.448565,18.3182,22.980131
11404,-20.259226,-8.562238,-11.088844
11405,-4.7262387,-14.531571,13.493012
11406,30.123974,-0.68219995,19.671173
11407,-7.607309,-25.733934,21.65074
11408,9.556985,23.323038,-4.009737
11409,9.5413475,19.793636,14.687103
11410,-0.23259878,-22.398195,-6.632731
11411,3.1342506,-3.7757728,-40.36462
11412,-10.668361,-36.691753,0.17016514
11413,-12.54694,-16.61923,-0.2989021
11414,13.856262,-16.158075,-32.378178
11415,10.6606,25.394394,-23.810005
11416,28.612957,-7.6607585,4.7270846
11417,11.966112,22.70506,-12.924345
11418,17.84074,3.697668,-11.578909
11419,-8.321126,3.817652,16.95098
11420,0.78443503,19.516722,-5.7854776
11421,14.207891,17.331738,-22.836454
11422,4.95243,-29.9525,-12.639218
11423,-16.888807,10.959968,13.680423
11424,-17.666853,-17.386856,14.938852
11425,22.464231,-0.24031322,-11.838339
11426,-26.532595,-2.7596729,-26.579905
11427,13.566081,-21.312199,21.707188
11428,-14.006521,5.0473704,-12.545507
11429,18.055984,-16.64309,16.934574
11430,-14.465758,1.6643611,5.8916116
11431,-3.0075815,-21.172367,10.465786
11432,-8.915785,-15.197615,5.750071
11433,10.18639,-14.630462,6.0177803
11434,9.494154,11.761962,32.331024
11435,-9.297803,-17.468359,12.218732
11436,-10.047175,-23.48297,22.69731
11437,1.328048,17.338678,-17.59298
11438,37.056175,-4.7689266,-0.94931054
11439,-20.709661,-18.021936,18.027918
11440,-18.574648,0.55141747,-8.692139
11441,-29.11508,-0.73826075,-8.211024
11442,-18.416605,-19.031807,22.349197
11443,-7.2831817,0.05783531,28.253874
11444,-15.464054,-22.459978,31.406357
11445,-20.99532,-6.903576,-4.0750303
11446,26.18254,-13.593893,-3.4824052
11447,-23.296974,24.899536,-14.671439
11448,-10.45758,-35.97525,-1.3396801
11449,-0.6290069,12.355586,-11.883485
11450,20.606295,6.378994,13.2835045
11451,-19.479868,16.244427,2.990621
11452,-5.7852273,-7.851595,-12.347754
11453,22.036572,3.4883468,15.247901
11454,-11.578138,23.904434,-34.642963
11455,-3.5194018,9.0966015,-2.3547196
11456,22.1963,1.768866,20.922583
11457,-3.6169965,1.9126713,30.675945
11458,17.674225,5.844312,-10.523224
11459,-28.708668,-11.198931,-13.127991
11460,7.998146,5.176522,18.735123
11461,-13.5114765,9.362013,6.8642554
11462,-18.433323,17.855545,-2.7361581
11463,-2.308679,16.682404,-17.278896
11464,-27.361765,-2.3508158,-18.765942
11465,4.927678,5.470246,-10.773131
11466,15.579161,-22.344887,-11.541002
11467,10.622907,18.291126,-20.879578
11468,-9.258594,20.734213,-12.59133
11469,23.10785,4.5542026,17.73412
11470,-9.887706,-14.961446,19.70177
11471,15.761683,-25.221674,-13.69907
11472,-14.484323,1.0901872,21.224392
11473,27.516575,21.034092,11.957361
11474,-7.553879,6.772085,6.508267
11475,10.647246,0.32850796,-16.682055
11476,6.9865103,-24.715412,24.373316
11477,-8.727672,-17.977608,-24.711363
11478,-16.731016,21.555391,-4.364661
11479,35.713524,-4.8151474,7.0621157
11480,12.944611,-25.125479,26.617678
11481,-25.251091,-10.18181,-10.098036
11482,-24.311623,14.687241,0.52699727
11483,26.172483,11.202258,2.9056702
11484,-3.6784902,24.982386,-16.046782
11485,1.1651251,-1.934835,-38.19917
11486,-2.2592313,-24.712341,-23.122572
11487,22.76495,3.7176275,1.9125084
11488,26.696278,-10.4207945,5.217652
11489,-11.701679,21.57439,-12.189258
11490,1.5615164,20.701424,26.752045
11491,-2.3553112,27.156994,10.949611
11492,9.053864,-28.576359,16.124092
11493,-22.772633,11.41966,0.26830086
11494,32.806812,-7.6139197,7.5717335
11495,27.85847,-2.3478389,-7.0104647
11496,-27.039162,-3.1226077,-31.951145
11497,-0.25763956,23.589016,-14.936086
11498,16.844288,18.075369,-6.844441
11499,35.48389,-9.976713,2.0817204
11500,31.965134,21.762075,1.1499553
11501,20.62525,-5.158082,18.008854
11502,1.8046203,-31.015743,16.393776
11503,8.819757,20.42666,-20.146734
11504,-19.508198,5.7062883,-0.89613014
11505,-9.310214,-14.363639,24.100252
11506,32.038673,-12.263904,-0.587559
11507,19.317919,-20.988945,-18.472956
11508,-10.245803,-9.973615,0.81348664
11509,-11.670771,1.3170723,-3.991783
11510,-0.8265347,4.067682,14.947317
11511,35.367928,4.6095138,10.447331
11512,10.42717,-1.9228677,12.208824
11513,30.450472,-9.990209,-3.6676488
11514,13.014748,4.677278,5.738276
11515,-7.2288647,16.991741,3.1351323
11516,-5.7841673,-2.125506,26.674625
11517,20.450489,-8.822692,0.43343148
11518,17.9333,-16.805492,-13.963955
11519,-22.43123,-13.049743,-3.0282357
11520,7.5699263,3.2064085,12.457103
11521,0.7645051,24.603718,1.28532
11522,16.177938,-19.406473,25.071514
11523,-4.146107,-0.16827962,15.192565
11524,-24.8223,-6.988925,-22.578978
11525,19.016266,9.279197,31.74452
11526,38.101357,-6.3439555,5.6406946
11527,-18.11783,-1.9516538,2.6312733
11528,-6.207727,7.9930887,0.45728567
11529,-0.20010173,15.410956,-17.522045
11530,-6.688805,4.3291364,-19.534855
11531,14.363869,21.438555,-14.023695
11532,-3.7386231,-19.177652,-12.891779
11533,13.68649,11.066333,26.21331
11534,-4.4453797,0.8039822,-0.783877
11535,-18.010752,-28.80847,10.264125
11536,12.571545,-11.086488,-26.77843
11537,2.0048263,-18.105341,19.586376
11538,11.680409,15.937853,-11.897106
11539,16.136631,7.3835154,21.086449
11540,15.698505,20.858807,24.757627
11541,-25.130417,32.324203,0.011243582
11542,1.7344496,-27.271072,-13.989752
11543,-19.138468,-17.314169,18.455347
11544,35.696606,-5.440116,9.656268
11545,31.07757,-1.8805592,12.21376
11546,26.16269,2.0942938,-4.846931
11547,-10.622266,25.153318,-34.682087
11548,2.5495145,-7.7995825,-15.301928
11549,10.382206,-7.1636195,-8.986707
11550,25.669064,-7.0059385,7.5015163
11551,10.442768,21.00094,20.521154
11552,4.9147987,0.007283447,-27.42335
11553,-9.946243,-19.922392,30.793705
11554,16.840479,3.282375,30.439716
11555,-5.071363,-20.582079,-26.642275
11556,-9.30675,-32.87189,0.5377346
11557,30.238693,-2.5501459,5.7969766
11558,-1.4830881,26.036123,-16.95746
11559,7.8245816,-1.0985043,-29.342875
11560,-1.8538697,28.853306,10.175011
11561,3.8443758,-3.1666598,-34.85837
11562,10.918349,1.4108349,-25.034697
11563,-13.098197,-21.532598,27.005665
11564,1.8619363,-6.8044853,8.73375
11565,-13.070699,21.842672,-13.640668
11566,-16.145681,12.539749,-10.100235
11567,26.765972,1.5985837,12.119137
11568,1.629668,17.63484,-1.409051
11569,-15.446888,22.67146,10.776488
11570,-11.851084,18.549795,-5.002835
11571,-15.677189,-18.851366,16.980091
11572,9.553927,16.50225,-21.239395
11573,-9.743128,15.776114,-10.196463
11574,13.913637,4.3567586,-11.647319
11575,31.58896,1.3697419,11.301405
11576,3.0788262,-16.2632,-19.60855
11577,29.905197,3.0084944,4.5994554
11578,-13.355151,30.97271,8.199004
11579,9.232944,-26.581934,24.618374
11580,-15.706285,-0.86117476,-2.380171
11581,-21.854904,-0.8411664,-20.830347
11582,21.078453,-29.680767,-3.104923
11583,37.97532,-6.289461,5.830616
11584,0.13428827,8.084515,-9.174162
11585,19.575186,-6.9287934,3.8746064
11586,-20.833876,-32.022644,2.698565
11587,18.14303,3.1990054,-26.236362
11588,14.75509,11.366896,12.697442
11589,15.039895,20.171976,25.0145
11590,24.00154,8.9139805,15.914505
11591,-2.328629,25.926807,2.4102612
11592,33.27113,-11.918535,-6.1191278
11593,-4.7620854,3.759508,-16.577927
11594,-4.489632,10.531785,5.963412
11595,5.3258395,11.2459345,-15.959641
11596,-3.5639775,25.608105,-14.467433
11597,-4.0789814,12.997472,21.698782
11598,-8.391058,1.5321424,26.542574
11599,-13.740201,12.965038,13.887965
11600,23.017765,-0.65931016,-3.5278285
11601,11.010993,20.727581,-22.972559
11602,-18.399076,-7.690259,-15.460715
11603,30.915825,-26.340584,-1.0587221
11604,24.977533,11.254176,0.16098566
11605,-19.881844,-12.406671,0.6423221
11606,20.249277,-6.605181,15.657093
11607,-12.441509,16.983908,-13.740889
11608,-28.191296,-1.1268414,-25.869354
11609,-10.824032,-24.944286,5.174018
11610,1.7670518,-18.582867,-20.19382
11611,-9.880127,-14.927965,19.747032
11612,12.069168,-12.10522,10.348546
11613,-3.8474605,-17.2241,-1.1103342
11614,0.15929915,18.73292,2.1113467
11615,33.261017,-11.716394,7.982095
11616,30.614574,21.594969,1.5004421
11617,-18.840176,25.471558,-27.014267
11618,5.1647706,5.3853817,-23.38315
11619,22.863022,5.0834775,12.534391
11620,-12.695872,-22.284779,-18.887346
11621,3.3795254,12.319775,20.844116
11622,-3.1297877,13.254596,1.2342185
11623,8.884193,1.2379441,26.763975
11624,-32.881176,-7.64398,-9.887238
11625,-2.7823665,-5.908701,-9.958407
11626,21.598158,-19.512426,-17.139088
11627,-17.298737,-10.784283,-13.226071
11628,-16.216227,23.249224,-25.744328
11629,-18.205685,26.671867,-13.107956
11630,-8.330569,13.226467,3.21804
11631,12.255609,-19.737637,17.426249
11632,-27.825674,10.465904,3.503223
11633,-19.402962,-15.211534,2.5348496
11634,-21.397972,24.610668,-21.159122
11635,18.015066,-21.992163,21.643671
11636,25.642792,-20.03462,-3.069915
11637,2.488391,16.164015,-22.34539
11638,-0.5774864,-6.7169623,21.33502
11639,18.427748,-19.965475,-18.724289
11640,15.559972,0.7130637,3.0090516
11641,-1.2936732,-0.016890842,-11.230299
11642,-0.9918151,5.7520742,6.7120776
11643,-21.204502,4.6145835,-2.392725
11644,-13.003261,-21.829912,-13.763287
11645,18.837715,4.0178657,-26.481558
11646,-12.982928,6.1498914,6.8699555
11647,-29.50909,0.091744326,-26.785738
11648,-4.9285865,-0.13648316,14.53971
11649,14.451374,-1.7211256,-8.948222
11650,-10.139784,29.082619,6.4913716
11651,16.071543,21.002756,-14.530107
11652,1.2164546,29.687145,1.9752074
11653,-12.6974535,-12.218365,-19.336918
11654,-24.460306,10.712562,-8.323964
11655,-21.300808,-6.852597,-5.216915
11656,31.754904,-7.174321,8.646628
11657,-14.289832,-24.404388,26.889307
11658,-18.735203,17.215834,-2.891479
11659,2.5234709,-6.5851693,-5.391569
11660,31.858932,18.231186,-0.6761879
11661,-14.397413,-11.387567,19.799063
11662,-14.113459,-12.017236,-1.4972284
11663,2.6212316,-29.106518,19.80667
11664,-22.369453,-13.698055,24.185246
11665,19.106173,23.072144,30.90272
11666,-21.303904,-3.2587538,8.081806
11667,-7.379555,39.531082,-3.7250447
11668,28.861574,-5.1312757,0.8881606
11669,-15.985976,8.52243,3.8132443
11670,0.6060639,-23.610489,7.737526
11671,16.06351,-6.1116285,10.015132
11672,-0.60792595,13.429972,-11.03698
11673,8.241994,17.281347,23.06924
11674,-11.516022,12.82969,17.950638
11675,-4.6217213,24.92188,-2.7148883
11676,18.289951,19.094765,-14.315761
11677,9.379175,-21.353535,-14.529655
11678,12.689055,11.93381,20.625381
11679,24.910889,11.193594,-1.9297559
11680,-1.6103873,-28.56964,12.402203
11681,-11.321995,-21.043173,-23.02388
11682,-8.756398,-20.934673,18.008072
11683,-18.485802,-18.049223,-3.8860824
11684,-2.0589433,7.316059,-18.687752
11685,-27.811966,-2.5540879,-23.964413
11686,-0.56656396,-7.4753194,21.190147
11687,8.2899685,-25.423458,22.622324
11688,-19.612547,18.552248,-12.212017
11689,-1.1111221,26.545956,0.49528432
11690,-6.4005027,-16.38735,19.875795
11691,-22.459581,26.418812,-29.021439
11692,11.776085,24.35366,-14.375207
11693,9.426951,-29.35609,-1.7092992
11694,27.086424,-3.1266015,14.086974
11695,-17.043556,15.728152,-0.26836917
11696,18.588581,-6.817121,-4.0156636
11697,-2.780171,14.504295,-10.439478
11698,-9.9703865,14.548572,-10.805916
11699,8.406301,15.968625,20.669624
11700,-17.03875,0.61734414,-12.261278
11701,-2.5596304,-21.8971,-3.5440104
11702,0.066779025,30.469727,-8.0540905
11703,-15.70079,-1.0568848,-2.766232
11704,-19.540756,0.8655455,-6.4246836
11705,-22.427975,11.230958,-11.0728655
11706,6.6693296,19.390854,18.890985
11707,4.4477267,28.7805,3.282358
11708,13.317363,11.161333,19.958872
11709,0.46161917,14.994302,-15.199568
11710,25.29265,20.764088,14.813375
11711,26.658218,1.9533125,-10.873667
11712,-4.981291,-14.87913,-4.3353124
11713,-25.022753,-9.503574,-22.855927
11714,24.688747,4.87136,24.859562
11715,-7.7694097,39.435207,-4.1151257
11716,-9.8563385,-17.638714,-21.7004
11717,-29.216217,-13.234102,-3.9027512
11718,3.3721542,12.397736,20.70989
11719,-15.89227,1.7066545,-18.99589
11720,34.73811,3.0203388,-1.3462569
11721,-34.22819,-1.8331163,-5.9734583
11722,-3.229635,25.266071,-32.51619
11723,14.367323,-15.201007,-30.269157
11724,6.655021,-3.627882,-5.669297
11725,-21.99061,7.6348877,-12.008759
11726,-9.129156,-35.722664,1.9702123
11727,-21.101189,-3.7106276,8.25406
11728,-20.808266,-2.2001286,-13.760409
11729,0.26571122,15.404703,-18.49101
11730,-15.655448,7.248021,-23.280783
11731,13.254814,-23.768396,9.41054
11732,11.139906,17.397995,32.840137
11733,21.370008,-29.735554,-0.9445085
11734,2.2050908,3.0080206,-16.740892
11735,-17.054823,16.354319,4.576507
11736,-23.390234,3.2915554,-2.4810393
11737,-7.4842696,27.971214,10.130156
11738,-22.619139,-1.715927,7.7428746
11739,-11.37161,-26.904278,4.76093
11740,-24.986403,5.0178967,-1.1446806
11741,-8.603685,-33.10805,1.3102157
11742,11.82409,-17.712986,8.405664
11743,-1.1346391,9.099669,-25.507053
11744,-24.334436,-8.940433,-6.1311584
11745,11.169658,-15.048031,6.6293144
11746,1.138447,12.6982765,12.037401
11747,17.133192,11.538382,-23.512564
11748,10.435788,0.2110242,-16.674692
11749,-11.920356,12.749303,-10.456208
11750,-17.995615,-3.2176442,-31.397387
11751,-17.77055,-4.5531187,9.256612
11752,1.9266385,18.095499,-19.1245
11753,-2.8309033,24.780968,11.051068
11754,-4.9483275,26.819801,9.797946
11755,9.795303,-18.739143,14.656883
11756,18.716377,-15.832542,-10.742062
11757,12.289598,-25.24425,-2.0368927
11758,-23.227226,6.182976,-22.873636
11759,9.362895,-18.055977,22.685965
11760,29.55564,-25.544455,-1.1857522
11761,20.698265,2.7753727,2.3149595
11762,27.461182,-15.887093,-4.766018
11763,-2.3213887,-5.945347,7.9521356
11764,-1.5502859,-15.863491,3.2837517
11765,14.873465,11.038445,-21.887714
11766,36.225506,7.5330987,8.317734
11767,16.186684,19.95738,25.539349
11768,-7.299896,-14.782287,-14.687654
11769,-8.230385,-20.271141,-13.760124
11770,14.86274,-28.361776,-0.6582647
11771,3.8934844,13.679214,11.518818
11772,35.491936,7.4065175,8.066396
11773,15.85668,17.650793,22.736118
11774,17.497662,-0.39451188,9.513158
11775,-22.12175,18.690516,-21.103405
11776,32.076366,-4.178955,1.6643224
11777,21.539454,10.56273,13.086846
11778,9.411281,6.983409,-12.955518
11779,18.603188,-16.301716,17.580523
11780,17.518663,12.994763,-13.379994
11781,-8.457706,6.2796006,12.081105
11782,-7.4264574,-8.895418,10.566453
11783,2.3985372,40.298195,-4.2115664
11784,1.9657232,-2.6580827,14.806785
11785,10.893692,-16.723442,24.814693
11786,6.2137656,-5.065291,16.79366
11787,2.773944,18.111477,18.557926
11788,23.06704,6.1546597,26.745556
11789,-16.714914,6.556231,-3.0295053
11790,5.630525,4.8966537,-24.265554
11791,-34.390907,-8.95937,-10.354244
11792,-20.62775,-4.691741,-10.618404
11793,38.1051,-7.3078585,1.0484786
11794,-13.575499,-11.292241,18.20546
11795,10.620311,13.501808,-26.063042
11796,14.296403,2.9643068,33.89753
11797,15.063074,-17.263414,25.100954
11798,-20.08761,-21.551153,25.770325
11799,-8.167367,-17.713953,1.2603389
11800,-33.67927,-0.11304266,-7.106765
11801,-11.850487,4.593069,8.735709
11802,3.984589,34.89963,-3.2853339
11803,-26.523758,-4.85639,-23.295414
11804,-6.6268497,-4.537861,-9.155879
11805,37.1812,-4.972599,-0.07178872
11806,-29.792631,-5.847635,-17.6705
11807,-1.1351554,10.562066,-19.30955
11808,14.980759,-33.855583,0.93691236
11809,-6.077886,-19.098734,-17.74591
11810,19.949915,-2.8996012,15.528918
11811,31.583288,22.486061,1.7834092
11812,7.010017,-10.8829565,9.3953495
11813,-2.5325778,12.656603,-13.177099
11814,-20.889313,23.420527,4.029832
11815,-13.096987,46.46946,-4.526613
11816,15.831557,-21.505411,22.59187
11817,-3.8750782,21.628462,-6.5096674
11818,18.91821,-20.857822,-18.50461
11819,-3.715633,39.834442,-5.8112135
11820,5.601645,-16.532137,-7.302761
11821,11.5531225,15.272959,-19.281147
11822,32.24986,22.617327,1.5340831
11823,-22.900274,10.253501,-20.530495
11824,-17.689125,21.918524,-13.654295
11825,-22.289457,-5.9425707,6.206859
11826,13.821034,22.249046,23.62865
11827,0.4028584,41.486546,-4.338949
11828,-16.769806,-18.578484,21.374672
11829,-8.426972,24.947638,9.173478
11830,39.528553,-6.708643,4.955878
11831,-3.1995494,6.546809,-4.5142984
11832,-13.681796,20.4668,-17.936592
11833,-9.273643,-35.34001,-0.8683467
11834,-17.622982,-16.257946,29.162945
11835,15.2151,2.5452805,-13.575204
11836,5.924194,-5.226893,16.766666
11837,9.321984,1.7244611,-27.770103
11838,18.33564,-33.711285,0.6016791
11839,-3.0457332,-23.980837,-18.9773
11840,2.1916552,-3.2468112,15.55468
11841,25.594938,-25.88551,-0.83239686
11842,19.690434,-32.419216,1.0597035
11843,-33.322147,-0.55095136,-8.048937
11844,21.112219,-21.75948,-3.4946427
11845,11.41427,-8.869492,18.535206
11846,24.550522,2.627183,-7.0932693
11847,9.160957,17.545025,14.560504
11848,-19.655146,-6.466108,4.3045597
11849,-10.040962,-1.9649357,13.402462
11850,-17.143606,28.37613,-15.8564
11851,13.445109,15.461206,27.330568
11852,8.282489,-3.8936396,-16.638245
11853,-19.903452,23.467392,-27.399067
11854,-6.290403,-20.955812,-27.004923
11855,-0.60686445,0.7414959,20.821054
11856,-9.284511,18.919794,-1.9024141
11857,2.876337,4.942967,17.933449
11858,8.447776,-14.001122,9.905476
11859,2.9057643,4.987339,17.939907
11860,-28.234211,-14.452398,-4.4593077
11861,11.2672205,13.159746,23.435411
11862,15.108396,11.87985,-32.90658
11863,-8.871966,22.894516,-37.845932
11864,34.808086,-1.3315208,6.1466346
11865,-10.194316,17.958029,-2.5756555
11866,2.8404582,3.2799892,-22.42197
11867,26.038448,-14.100896,6.745233
11868,1.4555659,-18.669302,-12.194791
11869,-29.795038,11.650326,-0.24314512
11870,10.235053,-4.0956407,17.870655
11871,11.726028,20.47229,-12.875096
11872,1.8625466,24.274506,-12.761188
11873,15.501098,24.338964,-14.175851
11874,2.0187182,18.625465,-1.1684263
11875,-0.38312024,-18.667885,7.4055634
11876,-13.5444355,47.978905,-0.08280512
11877,4.04711,-4.001921,-22.608273
11878,14.72523,11.616917,-33.4957
11879,-3.461463,4.630047,38.794094
11880,5.416352,5.521815,-8.518876
11881,12.001098,-24.494173,25.022032
11882,-1.6400366,1.0592775,24.150333
11883,0.016923457,4.701169,-24.485548
11884,15.809087,-17.402832,26.44563
11885,17.417717,1.0420073,2.675227
11886,23.325768,-0.5785947,11.143364
11887,-15.019364,-23.071901,29.14063
11888,8.419972,18.786419,-27.308626
11889,-24.589333,4.968145,-21.443619
11890,22.625114,8.510335,4.790883
11891,6.038449,-29.77352,-9.039636
11892,7.17071,7.9479804,12.079389
11893,-0.34884334,32.539295,-8.412993
11894,-22.733791,1.093335,-18.392033
11895,0.10102949,8.12883,-3.0348413
11896,-12.310695,1.1239796,-18.241655
11897,-14.266042,-4.2553387,17.83121
11898,8.162925,11.997391,-18.061794
11899,-28.375748,-10.960776,-16.700344
11900,16.063093,-20.305763,-14.893341
11901,-19.103317,0.5561844,-7.6262307
11902,-13.345487,3.3919199,-9.676417
11903,19.44803,-12.5313835,18.300474
11904,-11.325643,26.897163,6.2614474
11905,-20.403124,-18.742092,-4.9442472
11906,-23.547895,-12.26105,-2.0760195
11907,10.873603,-16.319914,16.643547
11908,-13.115794,14.686782,2.4732869
11909,-20.055052,-9.613847,26.793932
11910,-14.015704,-14.298839,18.900192
11911,12.364057,-27.679153,7.594536
11912,27.863667,15.104542,10.903242
11913,-14.381699,-26.70479,-1.9924358
11914,-18.917358,-26.52917,-5.4639664
11915,-7.2988124,-17.340279,-11.056732
11916,-20.99188,21.90598,-29.244482
11917,8.426776,-2.1251993,1.1796669
11918,2.8171303,-14.178499,17.104788
11919,3.679037,14.470469,-24.60661
11920,-12.2906475,-14.6131525,11.320632
11921,-35.599907,-0.6002494,-6.62976
11922,14.920771,15.041671,27.802189
11923,13.697573,17.513557,26.151981
11924,3.0631855,-15.252353,-6.769035
11925,-0.2632578,-1.3040904,-10.046342
11926,10.6367235,-10.184743,2.3907592
11927,-8.538469,6.458117,14.416745
11928,-12.197186,-18.590387,-22.119654
11929,-24.50383,-8.743991,23.957922
11930,8.874255,-19.456495,-8.092188
11931,-22.718481,7.244775,2.512012
11932,36.856983,-5.5374675,-1.1588508
11933,-6.0812616,4.2350554,-15.600229
11934,-29.662096,-1.640852,-22.983967
11935,-4.4211116,-13.937166,22.21773
11936,-29.36331,-4.9943976,-8.440236
11937,20.929693,-19.271038,10.217651
11938,3.7515514,1.3407019,5.184174
11939,-11.001549,-23.643276,-5.261606
11940,-0.6474635,-29.757988,12.922401
11941,-29.96918,-3.9277506,-23.437052
11942,26.018038,0.5682111,-4.9931912
11943,15.507149,-12.635404,14.517969
11944,11.001782,21.980083,32.93895
11945,-1.3857888,37.924896,1.9247739
11946,-13.825776,-34.408974,6.708999
11947,4.525638,-1.7815243,8.035372
11948,1.3370453,-18.44851,-12.134117
11949,35.39566,-10.027462,-0.10266913
11950,-4.821281,-16.735992,-13.14778
11951,-6.059325,-28.383322,5.0312495
11952,10.2390995,7.722379,15.992762
11953,-13.636539,-22.752739,16.206636
11954,-19.26761,23.776087,-12.467307
11955,-11.651433,17.306688,-13.445661
11956,-2.8898423,19.878862,-3.2658517
11957,-22.161642,23.4558,-23.480343
11958,10.049874,4.0985055,15.007839
11959,8.007679,9.574296,4.74882
11960,5.555843,16.747084,-23.513538
11961,22.74096,-5.443685,-1.6076219
11962,-20.848064,26.545609,-29.85117
11963,10.179753,-7.463203,-6.3399744
11964,18.608198,-5.5740805,10.303823
11965,-9.029688,-27.081953,-5.8421016
11966,-0.21667886,-10.542144,0.56836826
11967,-15.181825,28.938568,7.773224
11968,18.913612,-27.592604,9.273807
11969,19.887777,-23.386223,0.8969899
11970,26.443687,-2.712332,9.206199
11971,28.75238,-4.560795,16.287018
11972,2.1416872,-12.002376,16.130337
11973,-6.253056,3.0365531,11.225976
11974,-2.760112,4.6305003,5.8205366
11975,-17.891228,-2.4627504,5.292378
11976,-13.827924,-19.443542,29.355804
11977,3.4776235,4.530984,-0.57854575
11978,25.68366,-0.8900366,14.819125
