group,path,filename,a_number
107,data/wamex_xml/a072225_p27_1581_2005a_15013220.json,a072225_p27_1581_2005a_15013220.json,72225
107,data/wamex_xml/a076086_grace mining ltd 30th march 07_12898757.json,a076086_grace mining ltd 30th march 07_12898757.json,76086
107,data/wamex_xml/a080423_e53-1162_partial surrender report_nov08_12439129.json,a080423_e53-1162_partial surrender report_nov08_12439129.json,80423
107,data/wamex_xml/a082555_annual report p77 3534_18374745.json,a082555_annual report p77 3534_18374745.json,82555
107,data/wamex_xml/a073455_widgie nth_2006_verification listing form_15917125.json,a073455_widgie nth_2006_verification listing form_15917125.json,73455
107,data/wamex_xml/a075022_mtc_p37_6322_6323_6557_verif2006an_12479915.json,a075022_mtc_p37_6322_6323_6557_verif2006an_12479915.json,75022
107,data/wamex_xml/a080972_spinifex well geological interp_11068804.json,a080972_spinifex well geological interp_11068804.json,80972
107,data/wamex_xml/a076412_vl3_westwin_e45-2448_a_2007_15581024.json,a076412_vl3_westwin_e45-2448_a_2007_15581024.json,76412
107,data/wamex_xml/a079757_anrep2008badg_11090955.json,a079757_anrep2008badg_11090955.json,79757
107,data/wamex_xml/a082663_geological_legend_8419460.json,a082663_geological_legend_8419460.json,82663
107,data/wamex_xml/a071874_700-100-go-rep-0005_11545981.json,a071874_700-100-go-rep-0005_11545981.json,71874
107,data/wamex_xml/a085667_2009bunnawarraannual report_14581910.json,a085667_2009bunnawarraannual report_14581910.json,85667
107,data/wamex_xml/a081079_e77_1356_2008an_12554121.json,a081079_e77_1356_2008an_12554121.json,81079
107,data/wamex_xml/a081027_be opt 08_12110544.json,a081027_be opt 08_12110544.json,81027
107,data/wamex_xml/a084822_srre08_1595 parry range dmp annual report 2008-2009_9631921.json,a084822_srre08_1595 parry range dmp annual report 2008-2009_9631921.json,84822
107,data/wamex_xml/a080134_camck verification report annual 2008_14853407.json,a080134_camck verification report annual 2008_14853407.json,80134
107,data/wamex_xml/a076258_e04-1405a07_11393652.json,a076258_e04-1405a07_11393652.json,76258
107,data/wamex_xml/a072055_e_80_2561_2005p_appendix 1_17806126.json,a072055_e_80_2561_2005p_appendix 1_17806126.json,72055
107,data/wamex_xml/a085236_verification report_16116972.json,a085236_verification report_16116972.json,85236
107,data/wamex_xml/a080186_snake hill doir letter 28112008_12297436.json,a080186_snake hill doir letter 28112008_12297436.json,80186
107,data/wamex_xml/a076964_mb_2007 annual report_13692828.json,a076964_mb_2007 annual report_13692828.json,76964
107,data/wamex_xml/a077470_landsat interpretation report_13613733.json,a077470_landsat interpretation report_13613733.json,77470
107,data/wamex_xml/a078708_verification list_e80-3550_2008a_9972486.json,a078708_verification list_e80-3550_2008a_9972486.json,78708
107,data/wamex_xml/a084384_pt_partsurr_e45_2503_2009_14323655.json,a084384_pt_partsurr_e45_2503_2009_14323655.json,84384
107,data/wamex_xml/a072150_a72150_15619597.json,a072150_a72150_15619597.json,72150
107,data/wamex_xml/a077037_k400-4_c193-2007_e31-597_e31-660_a_2007_6403_16088752.json,a077037_k400-4_c193-2007_e31-597_e31-660_a_2007_6403_16088752.json,77037
107,data/wamex_xml/a076696_mn_drilldict2008a_15469936.json,a076696_mn_drilldict2008a_15469936.json,76696
107,data/wamex_xml/a080576_m53_1086_2008a_11225031.json,a080576_m53_1086_2008a_11225031.json,80576
107,data/wamex_xml/a079341_e70_2444_2008a_15887585.json,a079341_e70_2444_2008a_15887585.json,79341
107,data/wamex_xml/a081262_gf834sl_4.2 - rothsay interpretation report_17423264.json,a081262_gf834sl_4.2 - rothsay interpretation report_17423264.json,81262
107,data/wamex_xml/a082668_duketon e38 2075 annual report_16004797.json,a082668_duketon e38 2075 annual report_16004797.json,82668
107,data/wamex_xml/a072858_a72858_11147001.json,a072858_a72858_11147001.json,72858
107,data/wamex_xml/a082633_e38_2180_2009s_14511998.json,a082633_e38_2180_2009s_14511998.json,82633
107,data/wamex_xml/a072555_verificationlist_16137744.json,a072555_verificationlist_16137744.json,72555
107,data/wamex_xml/a081597_partial surrender report_mcp e0901174_s_2009_8979630.json,a081597_partial surrender report_mcp e0901174_s_2009_8979630.json,81597
107,data/wamex_xml/a076390_ku_2007a_14692229.json,a076390_ku_2007a_14692229.json,76390
107,data/wamex_xml/a074969_e37_575_2007a_11722469.json,a074969_e37_575_2007a_11722469.json,74969
107,data/wamex_xml/a073577_eucalyptus drill holes_11833083.json,a073577_eucalyptus drill holes_11833083.json,73577
107,data/wamex_xml/a080231_caz_pil_p47_1277_2008an_11518935.json,a080231_caz_pil_p47_1277_2008an_11518935.json,80231
107,data/wamex_xml/a079664_m24_777_2007a_14964331.json,a079664_m24_777_2007a_14964331.json,79664
107,data/wamex_xml/a079096_raglan_galah_rockhole_e40_212_annual_2008_16616751.json,a079096_raglan_galah_rockhole_e40_212_annual_2008_16616751.json,79096
107,data/wamex_xml/a078632_c204_1996_2008a_11335919.json,a078632_c204_1996_2008a_11335919.json,78632
107,data/wamex_xml/a085641_2009-2010 annual exploration report e77-22  e77-870 at lake chandler_12306116.json,a085641_2009-2010 annual exploration report e77-22  e77-870 at lake chandler_12306116.json,85641
107,data/wamex_xml/a084293_dar_2009a_verification_9979839.json,a084293_dar_2009a_verification_9979839.json,84293
107,data/wamex_xml/a080941_08-044 e803465 annual report_8684482.json,a080941_08-044 e803465 annual report_8684482.json,80941
107,data/wamex_xml/a078072_mw_annrpt_2008(dmp)_9869967.json,a078072_mw_annrpt_2008(dmp)_9869967.json,78072
107,data/wamex_xml/a078090_chr_2007an_verif__9829277.json,a078090_chr_2007an_verif__9829277.json,78090
107,data/wamex_xml/a082979_die_hardy_range_2009a_16617101.json,a082979_die_hardy_range_2009a_16617101.json,82979
107,data/wamex_xml/a082612_va_e70_2726_2009p_9186047.json,a082612_va_e70_2726_2009p_9186047.json,82612
107,data/wamex_xml/a085592_c145_1999_2009a_14222052.json,a085592_c145_1999_2009a_14222052.json,85592
107,data/wamex_xml/a080784_roe_2008a_18048148.json,a080784_roe_2008a_18048148.json,80784
107,data/wamex_xml/a072614_c213-1996 sdp psurr 2006_11381695.json,a072614_c213-1996 sdp psurr 2006_11381695.json,72614
107,data/wamex_xml/a080614_tr_2009a_11491198.json,a080614_tr_2009a_11491198.json,80614
107,data/wamex_xml/a076304_e 39 946 2007_10952699.json,a076304_e 39 946 2007_10952699.json,76304
107,data/wamex_xml/a081244_mc_psr_2008_e39_1337_verification report_11827922.json,a081244_mc_psr_2008_e39_1337_verification report_11827922.json,81244
107,data/wamex_xml/a075300_wheatley combined atr 2007_9829101.json,a075300_wheatley combined atr 2007_9829101.json,75300
107,data/wamex_xml/a079650_pilgangoora_p45_2513 annual report2008_14863843.json,a079650_pilgangoora_p45_2513 annual report2008_14863843.json,79650
107,data/wamex_xml/a081050_e63_944_annual_ex_report_010209_10794073.json,a081050_e63_944_annual_ex_report_010209_10794073.json,81050
107,data/wamex_xml/a085447_file verification list_14480976.json,a085447_file verification list_14480976.json,85447
107,data/wamex_xml/a080277_lim_702_081203_annual_2008 verification report_17505918.json,a080277_lim_702_081203_annual_2008 verification report_17505918.json,80277
107,data/wamex_xml/a074381_waterford bay partial surrender e04 1168- 27 feb 07_13945628.json,a074381_waterford bay partial surrender e04 1168- 27 feb 07_13945628.json,74381
107,data/wamex_xml/a084953_six mile well mines dept. report_10475573.json,a084953_six mile well mines dept. report_10475573.json,84953
107,data/wamex_xml/a081231_microsoft word - c57-2006_dulciecombinedannual_2008_20090107_17599688.json,a081231_microsoft word - c57-2006_dulciecombinedannual_2008_20090107_17599688.json,81231
107,data/wamex_xml/a085343_2010092014475833_11988500.json,a085343_2010092014475833_11988500.json,85343
107,data/wamex_xml/a078380_p39_4228_2008a_11374888.json,a078380_p39_4228_2008a_11374888.json,78380
107,data/wamex_xml/a076378_m37-220 report july 2007_9782714.json,a076378_m37-220 report july 2007_9782714.json,76378
107,data/wamex_xml/a082262_nf_e09_1004_2009s_15266788.json,a082262_nf_e09_1004_2009s_15266788.json,82262
107,data/wamex_xml/a074760_m_2007a_14341069.json,a074760_m_2007a_14341069.json,74760
107,data/wamex_xml/a073419_080813_final_5927_reeres_barrambiep2_r_16419605.json,a073419_080813_final_5927_reeres_barrambiep2_r_16419605.json,73419
107,data/wamex_xml/a079078_1 - e80 3715 kgr tech rpt june 07 to 08_14357583.json,a079078_1 - e80 3715 kgr tech rpt june 07 to 08_14357583.json,79078
107,data/wamex_xml/a075701_swh_ps_2007_12869722.json,a075701_swh_ps_2007_12869722.json,75701
107,data/wamex_xml/a076589_annual exploration report for e74-218 ravensthorpe 2007_10574081.json,a076589_annual exploration report for e74-218 ravensthorpe 2007_10574081.json,76589
107,data/wamex_xml/a081639_haoma - nickol river (c284 1997) 2007 08 cmer 31032009_10635442.json,a081639_haoma - nickol river (c284 1997) 2007 08 cmer 31032009_10635442.json,81639
107,data/wamex_xml/a081078_c60_2008_2008a_16339105.json,a081078_c60_2008_2008a_16339105.json,81078
107,data/wamex_xml/a084495_p24-3859_doir_ar_2006_12889155.json,a084495_p24-3859_doir_ar_2006_12889155.json,84495
107,data/wamex_xml/a078358_aarkoongiepark_annual_07 final with appendices_15517857.json,a078358_aarkoongiepark_annual_07 final with appendices_15517857.json,78358
107,data/wamex_xml/a079464_p29_1833_2008a_9824454.json,a079464_p29_1833_2008a_9824454.json,79464
107,data/wamex_xml/a077873_sc_2007a_10278793.json,a077873_sc_2007a_10278793.json,77873
107,data/wamex_xml/a082243_47_1201_part surr rprt 0509_10503299.json,a082243_47_1201_part surr rprt 0509_10503299.json,82243
107,data/wamex_xml/a072880_e45_2330 annual report 05_06_10916692.json,a072880_e45_2330 annual report 05_06_10916692.json,72880
107,data/wamex_xml/a085771_e39_1301_a09_15194125.json,a085771_e39_1301_a09_15194125.json,85771
107,data/wamex_xml/a085903_p29002063_ar2009_15556996.json,a085903_p29002063_ar2009_15556996.json,85903
107,data/wamex_xml/a080105_e24_131_2008ar_15867926.json,a080105_e24_131_2008ar_15867926.json,80105
107,data/wamex_xml/a079703_curbaweeda_annual_2008_9506277.json,a079703_curbaweeda_annual_2008_9506277.json,79703
107,data/wamex_xml/a080937_nar_a2008_9445943.json,a080937_nar_a2008_9445943.json,80937
107,data/wamex_xml/a074483_c41_2004_2006a_18275720.json,a074483_c41_2004_2006a_18275720.json,74483
107,data/wamex_xml/a080538_hillend_ann_08_11725130.json,a080538_hillend_ann_08_11725130.json,80538
108,data/wamex_xml/a073560_e37_715_2005a_17477389.json,a073560_e37_715_2005a_17477389.json,73560
108,data/wamex_xml/a084676_hooley_c87_2009s_9652914.json,a084676_hooley_c87_2009s_9652914.json,84676
108,data/wamex_xml/a077705_echogorge e47-1241 ann rpt 07_11121559.json,a077705_echogorge e47-1241 ann rpt 07_11121559.json,77705
108,data/wamex_xml/a082159_e59-1231_atr 2009 text_11891033.json,a082159_e59-1231_atr 2009 text_11891033.json,82159
108,data/wamex_xml/a084802_e28_1477_2009a_9407854.json,a084802_e28_1477_2009a_9407854.json,84802
108,data/wamex_xml/a076415_lb_p29_1787_2007a_9668148.json,a076415_lb_p29_1787_2007a_9668148.json,76415
108,data/wamex_xml/a081622_2008 annual report c52 1994 roy hill 1_15024099.json,a081622_2008 annual report c52 1994 roy hill 1_15024099.json,81622
108,data/wamex_xml/a082114_mary river  a r 2009_15705510.json,a082114_mary river  a r 2009_15705510.json,82114
108,data/wamex_xml/a074895_verification report index map_11512034.json,a074895_verification report index map_11512034.json,74895
108,data/wamex_xml/a079363_e53-1016_a08_11496231.json,a079363_e53-1016_a08_11496231.json,79363
108,data/wamex_xml/a085899_explorationindexmap_9581517.json,a085899_explorationindexmap_9581517.json,85899
108,data/wamex_xml/a082235_annual technical report e09_1301_europium 2009 (2)_11870651.json,a082235_annual technical report e09_1301_europium 2009 (2)_11870651.json,82235
108,data/wamex_xml/a080865_e59_1160_ 2008a_15324766.json,a080865_e59_1160_ 2008a_15324766.json,80865
108,data/wamex_xml/a075974_verification listing form_11587260.json,a075974_verification listing form_11587260.json,75974
108,data/wamex_xml/a079881_uranium project review august 2007_16901212.json,a079881_uranium project review august 2007_16901212.json,79881
108,data/wamex_xml/a072371_ek-150-lam_e80_2559_2567_05_atr_17140816.json,a072371_ek-150-lam_e80_2559_2567_05_atr_17140816.json,72371
108,data/wamex_xml/a079461_m15-1454_9614199.json,a079461_m15-1454_9614199.json,79461
108,data/wamex_xml/a078100_annual_report_barlee_iron_o_10448435.json,a078100_annual_report_barlee_iron_o_10448435.json,78100
108,data/wamex_xml/a077465_ppg_cavenagh ranges annual report draft_14981984.json,a077465_ppg_cavenagh ranges annual report draft_14981984.json,77465
108,data/wamex_xml/a077686_m80_197_2008a_10413055.json,a077686_m80_197_2008a_10413055.json,77686
108,data/wamex_xml/a085594_c67_2006_2009p_9935200.json,a085594_c67_2006_2009p_9935200.json,85594
108,data/wamex_xml/a075107_ld_2007a_12299347.json,a075107_ld_2007a_12299347.json,75107
108,data/wamex_xml/a081477_partial surrender report e51_1075_2008_ps_15079333.json,a081477_partial surrender report e51_1075_2008_ps_15079333.json,81477
108,data/wamex_xml/a074018_e51_1071_2006a_9382595.json,a074018_e51_1071_2006a_9382595.json,74018
108,data/wamex_xml/a076335_w135_e39-1193_verificationrpt_12467388.json,a076335_w135_e39-1193_verificationrpt_12467388.json,76335
108,data/wamex_xml/a081146_e08_1610_2008a_12037107.json,a081146_e08_1610_2008a_12037107.json,81146
108,data/wamex_xml/a080469_verification_bf08_11724316.json,a080469_verification_bf08_11724316.json,80469
108,data/wamex_xml/a076106_verification report_9959818.json,a076106_verification report_9959818.json,76106
108,data/wamex_xml/a080585_kalgoorlie p27-1621 annual report 2008_14831454.json,a080585_kalgoorlie p27-1621 annual report 2008_14831454.json,80585
108,data/wamex_xml/a075778_0607mineral expl report e15.867june2007_14438494.json,a075778_0607mineral expl report e15.867june2007_14438494.json,75778
108,data/wamex_xml/a074173_el_2006a_14254398.json,a074173_el_2006a_14254398.json,74173
108,data/wamex_xml/a075375_ashburton 2007 annual report_16118990.json,a075375_ashburton 2007 annual report_16118990.json,75375
108,data/wamex_xml/a081867_st_annrpt_2009_11372786.json,a081867_st_annrpt_2009_11372786.json,81867
108,data/wamex_xml/a074105_e28_1530_vreport_2006a_13322687.json,a074105_e28_1530_vreport_2006a_13322687.json,74105
108,data/wamex_xml/a085765_e28_1428_2009p_11368744.json,a085765_e28_1428_2009p_11368744.json,85765
108,data/wamex_xml/a080928_c141_2004_2008a_12937420.json,a080928_c141_2004_2008a_12937420.json,80928
108,data/wamex_xml/a084294_wr_ 2009a_verification_9910377.json,a084294_wr_ 2009a_verification_9910377.json,84294
108,data/wamex_xml/a077871_p25_1697_2006a_11151062.json,a077871_p25_1697_2006a_11151062.json,77871
108,data/wamex_xml/a085009_e46_633_2009a v_16497581.json,a085009_e46_633_2009a v_16497581.json,85009
108,data/wamex_xml/a082205_p57-1167surrender report 2009_14090845.json,a082205_p57-1167surrender report 2009_14090845.json,82205
108,data/wamex_xml/a084275_part a - e15_851_sept 09 surrrprt_11158409.json,a084275_part a - e15_851_sept 09 surrrprt_11158409.json,84275
108,data/wamex_xml/a077311_p24_3982_2007a_9814094.json,a077311_p24_3982_2007a_9814094.json,77311
108,data/wamex_xml/a084690_mdx_e51-1034_2009a_combined_12865006.json,a084690_mdx_e51-1034_2009a_combined_12865006.json,84690
108,data/wamex_xml/a076178_a cn p38-2892 annualreport_06-07final_15334565.json,a076178_a cn p38-2892 annualreport_06-07final_15334565.json,76178
108,data/wamex_xml/a082585_verification p46_1591_11550708.json,a082585_verification p46_1591_11550708.json,82585
108,data/wamex_xml/a081923_uranex nl bremer basin project combined annual_report _c84 2008_ to 28th february 2009_15245103.json,a081923_uranex nl bremer basin project combined annual_report _c84 2008_ to 28th february 2009_15245103.json,81923
108,data/wamex_xml/a080823_cr34076_e281484_pr_12281688.json,a080823_cr34076_e281484_pr_12281688.json,80823
108,data/wamex_xml/a084627_e28_2098_2009s_14244168.json,a084627_e28_2098_2009s_14244168.json,84627
108,data/wamex_xml/a077579_c16_2005_annualreport_2007_12093550.json,a077579_c16_2005_annualreport_2007_12093550.json,77579
108,data/wamex_xml/a080867_p59_1655_ 2008a_14651620.json,a080867_p59_1655_ 2008a_14651620.json,80867
108,data/wamex_xml/a078383_annual exploration report_m15_348 may2008_15981953.json,a078383_annual exploration report_m15_348 may2008_15981953.json,78383
108,data/wamex_xml/a072941_p27.1199_10028686.json,a072941_p27.1199_10028686.json,72941
108,data/wamex_xml/a084433_annual report gears find 2009_12260615.json,a084433_annual report gears find 2009_12260615.json,84433
108,data/wamex_xml/a075897_p77_3444_2007a_12586193.json,a075897_p77_3444_2007a_12586193.json,75897
108,data/wamex_xml/a077746_c28.2006 annual report 2007_10324274.json,a077746_c28.2006 annual report 2007_10324274.json,77746
108,data/wamex_xml/a073880_2006 annual report_15280823.json,a073880_2006 annual report_15280823.json,73880
108,data/wamex_xml/a079776_e28-1397a08_15083176.json,a079776_e28-1397a08_15083176.json,79776
108,data/wamex_xml/a080038_two robs annual report 2007_14149730.json,a080038_two robs annual report 2007_14149730.json,80038
108,data/wamex_xml/a076204_re_c172_2005_2007a_12757678.json,a076204_re_c172_2005_2007a_12757678.json,76204
108,data/wamex_xml/a085879_la_fs_2009_12695804.json,a085879_la_fs_2009_12695804.json,85879
108,data/wamex_xml/a084022_c812007_2009_a_01_reportbody_15327931.json,a084022_c812007_2009_a_01_reportbody_15327931.json,84022
108,data/wamex_xml/a076983_br_r_2008_10944154.json,a076983_br_r_2008_10944154.json,76983
108,data/wamex_xml/a072258_annual report e45_2490-3_10.4.06_10579119.json,a072258_annual report e45_2490-3_10.4.06_10579119.json,72258
108,data/wamex_xml/a077648_ch_c1877996annexrpt_r2024_15415550.json,a077648_ch_c1877996annexrpt_r2024_15415550.json,77648
108,data/wamex_xml/a084286_tp4_2009a_12441597.json,a084286_tp4_2009a_12441597.json,84286
108,data/wamex_xml/a074021_e39_592_2006a_13553565.json,a074021_e39_592_2006a_13553565.json,74021
108,data/wamex_xml/a080170_e40-145 a08_14958816.json,a080170_e40-145 a08_14958816.json,80170
108,data/wamex_xml/a085189_ld_2009a_14915944.json,a085189_ld_2009a_14915944.json,85189
108,data/wamex_xml/a079568_yindi_c18_2006_2008a_15070884.json,a079568_yindi_c18_2006_2008a_15070884.json,79568
108,data/wamex_xml/a077577_e20_549_2008a_15479379.json,a077577_e20_549_2008a_15479379.json,77577
108,data/wamex_xml/a073740_e45_2647_2006a_13778844.json,a073740_e45_2647_2006a_13778844.json,73740
108,data/wamex_xml/a079948_dh_2008a_verification listing form_12274575.json,a079948_dh_2008a_verification listing form_12274575.json,79948
108,data/wamex_xml/a073881_e15-598_2006a_rpt_15669970.json,a073881_e15-598_2006a_rpt_15669970.json,73881
108,data/wamex_xml/a073957_w135_c159_2005_final_15900111.json,a073957_w135_c159_2005_final_15900111.json,73957
108,data/wamex_xml/a084113_e69_1728 3rd year partial surr report e69-1728 aug 09_11623778.json,a084113_e69_1728 3rd year partial surr report e69-1728 aug 09_11623778.json,84113
108,data/wamex_xml/a079075_windimurra resource december 2007_9546723.json,a079075_windimurra resource december 2007_9546723.json,79075
108,data/wamex_xml/a077017_annual report e04-1533- to 3 dec 07_12176433.json,a077017_annual report e04-1533- to 3 dec 07_12176433.json,77017
108,data/wamex_xml/a082309_admiral bay annual report 1 apr07 - 31 mar09_10154602.json,a082309_admiral bay annual report 1 apr07 - 31 mar09_10154602.json,82309
108,data/wamex_xml/a081960_2009 ann rpt east kirup_15775035.json,a081960_2009 ann rpt east kirup_15775035.json,81960
108,data/wamex_xml/a073482_cnth_2006a_15738999.json,a073482_cnth_2006a_15738999.json,73482
108,data/wamex_xml/a085503_snake well project_e59-1344_cr468_a_2009_14993908.json,a085503_snake well project_e59-1344_cr468_a_2009_14993908.json,85503
108,data/wamex_xml/a085832_c238_1995_2009a_17330514.json,a085832_c238_1995_2009a_17330514.json,85832
108,data/wamex_xml/a084108_causeway p24-4036 _sr2009_12162589.json,a084108_causeway p24-4036 _sr2009_12162589.json,84108
108,data/wamex_xml/a080826_e9_1124_annual_09_18475210.json,a080826_e9_1124_annual_09_18475210.json,80826
108,data/wamex_xml/a078980_annual report template for e69 2062_12854836.json,a078980_annual report template for e69 2062_12854836.json,78980
108,data/wamex_xml/a082407_308 09 annual report_17145540.json,a082407_308 09 annual report_17145540.json,82407
108,data/wamex_xml/a081093_verification_c184_2005_2008a_wsa_16083291.json,a081093_verification_c184_2005_2008a_wsa_16083291.json,81093
108,data/wamex_xml/a074943_e59-1125an07_14866386.json,a074943_e59-1125an07_14866386.json,74943
108,data/wamex_xml/a072184_a72184_15828691.json,a072184_a72184_15828691.json,72184
108,data/wamex_xml/a084168_cashmere downs annual 2009_14166037.json,a084168_cashmere downs annual 2009_14166037.json,84168
108,data/wamex_xml/a080855_p28.1026 2008 text_15272004.json,a080855_p28.1026 2008 text_15272004.json,80855
108,data/wamex_xml/a080929_e51_900_annual_report2008_16075997.json,a080929_e51_900_annual_report2008_16075997.json,80929
108,data/wamex_xml/a080765_abd_e53_1285_text_2008an_15381230.json,a080765_abd_e53_1285_text_2008an_15381230.json,80765
108,data/wamex_xml/a073918_reedys pegasus summary 2006_14536284.json,a073918_reedys pegasus summary 2006_14536284.json,73918
108,data/wamex_xml/a072976_p16_1753_2006a_16648356.json,a072976_p16_1753_2006a_16648356.json,72976
108,data/wamex_xml/a077948_april08_sundaymalcolmck_2007verificationrpt_14135970.json,a077948_april08_sundaymalcolmck_2007verificationrpt_14135970.json,77948
108,data/wamex_xml/a073088_a73088_16103405.json,a073088_a73088_16103405.json,73088
108,data/wamex_xml/a080124_e39_1121_ verification_ s08_15638602.json,a080124_e39_1121_ verification_ s08_15638602.json,80124
108,data/wamex_xml/a073046_a73046_15973317.json,a073046_a73046_15973317.json,73046
108,data/wamex_xml/a076274_e77-1206 oct 07_12568630.json,a076274_e77-1206 oct 07_12568630.json,76274
109,data/wamex_xml/a081868_annual rpt no rhi_cul_1_2009_12817466.json,a081868_annual rpt no rhi_cul_1_2009_12817466.json,81868
109,data/wamex_xml/a073931_ann e37_617 nov 06 edit_12141756.json,a073931_ann e37_617 nov 06 edit_12141756.json,73931
109,data/wamex_xml/a084301_ml04-81_a_2009_10935043.json,a084301_ml04-81_a_2009_10935043.json,84301
109,data/wamex_xml/a079846_mt wall_e08-1712_cr346_a_2008_12890289.json,a079846_mt wall_e08-1712_cr346_a_2008_12890289.json,79846
109,data/wamex_xml/a084564_mt_burgess_e15_677_mer_09_10310743.json,a084564_mt_burgess_e15_677_mer_09_10310743.json,84564
109,data/wamex_xml/a073603_a73603_15857187.json,a073603_a73603_15857187.json,73603
109,data/wamex_xml/a074941_e53_1085_2007a_10116537.json,a074941_e53_1085_2007a_10116537.json,74941
109,data/wamex_xml/a079524_anrep5830608_16479744.json,a079524_anrep5830608_16479744.json,79524
109,data/wamex_xml/a080223_e04_1560_2008a_12238392.json,a080223_e04_1560_2008a_12238392.json,80223
109,data/wamex_xml/a082938_c246_2008_2009a_12349875.json,a082938_c246_2008_2009a_12349875.json,82938
109,data/wamex_xml/a082985_c94_2009_2009a_12286166.json,a082985_c94_2009_2009a_12286166.json,82985
109,data/wamex_xml/a081736_mary mia surrender report_10333025.json,a081736_mary mia surrender report_10333025.json,81736
109,data/wamex_xml/a084355_carbine north 2008_2009 verification report_14172029.json,a084355_carbine north 2008_2009 verification report_14172029.json,84355
109,data/wamex_xml/a082118_par_e80_3509_partial_surrender_report_14154549.json,a082118_par_e80_3509_partial_surrender_report_14154549.json,82118
109,data/wamex_xml/a081367_vlist_p77_3604_ar_2008_15211599.json,a081367_vlist_p77_3604_ar_2008_15211599.json,81367
109,data/wamex_xml/a081621_verification report yt_e59_1221_2009a_14290768.json,a081621_verification report yt_e59_1221_2009a_14290768.json,81621
109,data/wamex_xml/a080278_e09_1420_an_verification_report_2008_17454995.json,a080278_e09_1420_an_verification_report_2008_17454995.json,80278
109,data/wamex_xml/a073064_c127_2005_2006a_10147321.json,a073064_c127_2005_2006a_10147321.json,73064
109,data/wamex_xml/a074810_western tanami combined annual report_14381230.json,a074810_western tanami combined annual report_14381230.json,74810
109,data/wamex_xml/a077613_a77613pdf_15111505.json,a077613_a77613pdf_15111505.json,77613
109,data/wamex_xml/a074830_m08_6 reviewjan06_16451974.json,a074830_m08_6 reviewjan06_16451974.json,74830
109,data/wamex_xml/a078708_tw_e80-3550_2008a_9993758.json,a078708_tw_e80-3550_2008a_9993758.json,78708
109,data/wamex_xml/a076840_30-1493_c204-2006_weenoo_s_ 2007_ 6430_14479398.json,a076840_30-1493_c204-2006_weenoo_s_ 2007_ 6430_14479398.json,76840
109,data/wamex_xml/a076765_e70-2829 annual report 2007_10377541.json,a076765_e70-2829 annual report 2007_10377541.json,76765
109,data/wamex_xml/a078915_unlock-clear-#614200-v1-a078915_e51_908_2008p_11875388_11303065.json,a078915_unlock-clear-#614200-v1-a078915_e51_908_2008p_11875388_11303065.json,78915
109,data/wamex_xml/a078194_beasley creek ann rep-feb 08_16941677.json,a078194_beasley creek ann rep-feb 08_16941677.json,78194
109,data/wamex_xml/a078749_microsoft word - naretha mines department 2007_12459646.json,a078749_microsoft word - naretha mines department 2007_12459646.json,78749
109,data/wamex_xml/a082770_annual report 2009_10873945.json,a082770_annual report 2009_10873945.json,82770
109,data/wamex_xml/a075999_ash_dc_07_2a_final_11676656.json,a075999_ash_dc_07_2a_final_11676656.json,75999
109,data/wamex_xml/a084757_e45_2927_2009a_9884622.json,a084757_e45_2927_2009a_9884622.json,84757
109,data/wamex_xml/a080449_e80_3575 ar_16282032.json,a080449_e80_3575 ar_16282032.json,80449
109,data/wamex_xml/a081713_e52 1974 4_14160758.json,a081713_e52 1974 4_14160758.json,81713
109,data/wamex_xml/a080751_richmond mining_e52_1496_2008 annual report verification listing form_18592821.json,a080751_richmond mining_e52_1496_2008 annual report verification listing form_18592821.json,80751
109,data/wamex_xml/a082208_figure 1 tenure-_14744543.json,a082208_figure 1 tenure-_14744543.json,82208
109,data/wamex_xml/a076513_golden_ridge_ann07_12514148.json,a076513_golden_ridge_ann07_12514148.json,76513
109,data/wamex_xml/a081052_r20090220 tk c237_2008_2009_annual_report_12199607.json,a081052_r20090220 tk c237_2008_2009_annual_report_12199607.json,81052
109,data/wamex_xml/a078885_p26_3150_2008a_10624560.json,a078885_p26_3150_2008a_10624560.json,78885
109,data/wamex_xml/a079026_annual report e77_1172_2008_12593121.json,a079026_annual report e77_1172_2008_12593121.json,79026
109,data/wamex_xml/a074858_minex report_mra_2006_12714254.json,a074858_minex report_mra_2006_12714254.json,74858
109,data/wamex_xml/a085056_tw 2009 annual report doir data sheet_14774876.json,a085056_tw 2009 annual report doir data sheet_14774876.json,85056
109,data/wamex_xml/a085451_file verification listing form_e80_2389_12594103.json,a085451_file verification listing form_e80_2389_12594103.json,85451
109,data/wamex_xml/a080651_kun_m16_0354_08anverification_15956464.json,a080651_kun_m16_0354_08anverification_15956464.json,80651
109,data/wamex_xml/a077899_p37-122-123-124-125-126-127-128annual report_11534987.json,a077899_p37-122-123-124-125-126-127-128annual report_11534987.json,77899
109,data/wamex_xml/a075494_e47_1393_2007a_11426226.json,a075494_e47_1393_2007a_11426226.json,75494
109,data/wamex_xml/a085027_c214_2006_2009a_9984581.json,a085027_c214_2006_2009a_9984581.json,85027
109,data/wamex_xml/a078186_brockman_geology_codes_16614098.json,a078186_brockman_geology_codes_16614098.json,78186
109,data/wamex_xml/a082509_e80_3806_2009 final report_16550266.json,a082509_e80_3806_2009 final report_16550266.json,82509
109,data/wamex_xml/a077042_m15-1762_bibliographic_data_sheet_a2007_15765951.json,a077042_m15-1762_bibliographic_data_sheet_a2007_15765951.json,77042
