,x,y
7469,-48.480286,-62.180405
7470,81.49027,-1.2854602
7471,-60.567005,53.4449
7472,-113.51349,12.646253
7473,-9.905893,-146.71098
7474,26.74688,-31.47803
7475,10.29201,-9.609021
7476,134.3483,85.773094
7477,-65.542336,-34.146755
7478,79.07004,106.278336
7479,-80.944496,-29.791792
7480,119.194855,-1.2485039
7481,-88.93033,53.771027
7482,-35.75381,-41.265503
7483,120.90779,89.04159
7484,-115.34397,-11.495882
7485,72.83194,72.85607
7486,45.13598,88.25841
7487,34.299465,-46.110367
7488,55.04885,-51.995155
7489,-123.79492,-45.87665
7490,-54.39561,24.948696
7491,48.595936,-64.55988
7492,25.829567,68.58843
7493,87.210724,61.81627
7494,-123.54799,-61.443886
7495,-34.24848,131.39009
7496,65.017525,89.23911
7497,40.373077,86.956436
7498,6.092919,-75.02029
7499,-17.621502,-31.474104
7500,-7.0050364,1.5593207
7501,-18.056482,0.83512807
7502,-32.223022,32.472687
7503,167.05434,15.321275
7504,83.88426,95.411446
7505,27.13547,47.134144
7506,14.44461,-107.32316
7507,32.895195,56.040775
7508,33.618645,-35.65841
7509,82.82822,18.720987
7510,-119.206856,-43.543434
7511,82.267456,-8.617777
7512,-71.45701,88.1939
7513,80.48228,-20.040508
7514,-7.772696,-82.44589
7515,-68.760704,-68.2434
7516,-66.53618,4.6021914
7517,3.9663682,-139.49722
7518,-11.967426,104.54524
7519,13.007306,-39.237926
7520,43.019,-72.21044
7521,-21.228628,111.57704
7522,-89.0419,-56.625504
7523,-111.11628,38.61343
7524,84.98962,-58.8299
7525,14.634866,31.435762
7526,51.780117,88.87785
7527,-68.05804,-70.12111
7528,102.57126,115.24109
7529,-26.599646,3.1469972
7530,-53.440887,64.246574
7531,-9.571203,4.34445
7532,-31.800465,-18.30099
7533,-59.819553,-56.711414
7534,28.136677,35.342587
7535,115.73302,-0.43415874
7536,7.521131,-40.293568
7537,63.69401,51.036346
7538,10.935833,-119.378
7539,-52.88766,-91.58153
7540,5.599464,100.91284
7541,-42.77787,10.058697
7542,-66.68065,-90.02315
7543,-13.016091,-47.00712
7544,-49.796497,-100.30895
7545,-17.675282,-63.612183
7546,113.98232,114.78675
7547,-60.75777,-83.44691
7548,-70.52501,75.31985
7549,-109.72603,-25.507978
7550,-2.9066503,-120.967964
7551,23.031868,-80.04004
7552,61.941513,40.16676
7553,152.97481,87.10119
7554,-84.4972,11.633433
7555,5.1257052,-122.51753
7556,-22.009539,9.176599
7557,-35.24032,-123.34576
7558,-38.33163,-8.891945
7559,91.270226,123.3791
7560,-16.60218,7.1644025
7561,79.121056,-75.91358
7562,-8.853649,-1.6423457
7563,63.858124,-54.423298
7564,59.211983,-150.48155
7565,-15.612689,23.513659
7566,-122.99578,-60.14503
7567,45.472153,-40.465393
7568,-28.735518,94.75781
7569,-66.66938,-82.3338
7570,-9.160834,40.658855
7571,48.49933,90.05371
7572,135.1773,-43.307262
7573,46.619892,55.47335
7574,45.77121,54.799843
7575,163.50914,-9.692279
7576,-64.09773,-27.882507
7577,-101.540726,-73.82703
7578,-14.852641,-155.41588
7579,121.020004,112.56784
7580,165.62482,27.86162
7581,-54.834152,22.048428
7582,117.15376,130.362
7583,-17.82185,76.364914
7584,-47.050972,99.8039
7585,107.17731,34.0751
7586,14.353826,-107.32885
7587,-48.721268,22.985579
7588,-48.689877,52.839264
7589,10.156118,-118.1144
7590,85.97197,54.991436
7591,106.55997,98.17566
7592,136.50613,92.85624
7593,2.9037967,94.37333
7594,-133.47296,74.02261
7595,-18.946772,7.7879286
7596,-40.42558,90.86182
7597,159.89464,-13.585015
7598,-98.795456,-125.76695
7599,28.473774,-90.58025
7600,-18.329554,50.31277
7601,8.122247,-95.210396
7602,1.8845772,-155.83815
7603,-9.886226,95.24056
7604,79.882164,-74.16146
7605,63.975014,19.967653
7606,65.870384,83.56381
7607,-15.297947,0.8201547
7608,-50.379868,-94.99855
7609,-33.526085,132.99805
7610,3.5791013,115.67209
7611,167.31712,11.144114
7612,-66.44609,59.867138
7613,78.084114,84.77055
7614,-30.176502,0.50334066
7615,-3.2415328,-7.8767643
7616,-5.607781,-92.25861
7617,69.61475,54.645893
7618,-10.636564,85.7541
7619,-18.226542,37.885334
7620,-28.38369,-50.11452
7621,-105.201454,-113.85158
7622,-2.5125103,140.0302
7623,41.286026,-52.106647
7624,-1.93635,37.64636
7625,-36.69913,105.55396
7626,89.50295,-50.399914
7627,117.84303,86.18298
7628,-36.13268,-63.391758
7629,-10.223804,-70.73017
7630,-107.17228,-67.861786
7631,15.90931,-125.39395
7632,112.209236,98.59567
7633,59.548275,-147.46318
7634,-62.127823,-100.14481
7635,60.01117,-7.543658
7636,15.997864,39.26411
7637,75.02857,97.03411
7638,55.21479,-52.434273
7639,-59.853973,44.198574
7640,-49.96563,-100.022
7641,-46.08182,109.057396
7642,119.48719,-1.308756
7643,-22.315514,-66.79362
7644,-0.7738689,-158.95688
7645,59.031914,-145.33455
7646,90.737076,-22.880646
7647,-48.489952,-58.92724
7648,48.212933,-40.21207
7649,156.13652,32.1976
7650,94.57045,20.076582
7651,-45.90403,-80.18538
7652,-40.614838,-12.43955
7653,-0.16487719,-26.534561
7654,-38.708378,-44.770973
7655,-18.336721,-149.37268
7656,3.8370032,-112.33054
7657,53.84165,26.317993
7658,-40.999058,-100.419205
7659,-98.39747,-4.1419263
7660,6.343825,-64.14586
7661,-31.826435,-98.91649
7662,-17.081043,39.599056
7663,-28.158781,20.12838
7664,-33.16796,93.6187
7665,4.6500254,131.06783
7666,23.257978,-34.1827
7667,-99.65411,-126.24793
7668,94.86549,25.797895
7669,-2.9981296,-112.272675
7670,83.49616,68.9955
7671,51.794716,-52.275097
7672,146.78166,18.66878
7673,8.7470045,-120.73585
7674,104.912186,2.1201768
7675,-23.126617,39.099827
7676,-6.045809,107.53086
7677,-88.584305,-36.592224
7678,159.01224,-13.809966
7679,-27.740711,50.790413
7680,47.75099,58.797127
7681,-91.61786,-112.57167
7682,-7.949462,28.609697
7683,-22.490976,-115.48274
7684,144.44354,9.638674
7685,-48.931274,-70.46652
7686,11.676044,-100.363815
7687,20.478334,20.5039
7688,9.0145235,6.2633367
7689,-42.04291,92.54934
7690,17.351805,-68.923325
7691,154.21898,16.793522
7692,-115.60878,14.585951
7693,137.6424,90.24686
7694,-16.439623,130.74654
7695,-110.47746,-45.535667
7696,91.13729,27.860752
7697,163.21924,-8.688377
7698,-12.018012,21.153418
7699,42.220715,76.03162
7700,-9.838446,127.98965
7701,106.90142,114.649284
7702,-103.510735,-74.30433
7703,61.919273,-147.91913
7704,-90.31942,-6.808704
7705,-39.630577,-87.53019
7706,166.51367,20.381325
7707,-6.739043,-118.8339
7708,94.577896,107.6886
7709,53.512684,-17.621794
7710,-10.097825,-103.6746
7711,30.33253,63.73736
7712,38.389687,-63.574097
7713,114.78862,51.612614
7714,-111.41985,106.25234
7715,-75.99283,-0.2829147
7716,64.32552,-142.79811
7717,0.9921159,-53.677814
7718,145.5921,19.601648
7719,-90.14338,-91.18778
7720,41.050022,78.2892
7721,9.331997,-58.811497
7722,-91.576775,59.949745
7723,-37.57729,80.96774
7724,-47.29948,23.842041
7725,-50.798447,-84.87178
7726,-34.010334,123.726685
7727,13.289077,-27.623075
7728,-111.91325,-19.57283
7729,47.29696,87.34412
7730,-13.915483,121.06084
7731,26.483366,135.87958
7732,-67.2567,-30.963156
7733,10.902067,112.560326
7734,98.73029,103.4718
7735,-23.047792,94.473595
7736,22.407164,63.17505
7737,-165.56786,-17.448639
7738,-19.724152,24.445997
7739,87.657036,68.84745
7740,44.43023,68.37861
7741,119.376396,56.77951
7742,28.37724,58.295414
7743,-79.869606,-90.25959
7744,43.06176,-66.64504
7745,-107.380035,-72.08551
7746,-34.372524,-61.91322
7747,4.4129457,-75.28082
7748,-8.198955,0.88723636
7749,48.83312,33.060024
7750,169.93808,6.5849886
7751,147.35388,57.035034
7752,-17.364424,-86.61328
7753,-5.9573417,14.6936
7754,161.21754,33.90075
7755,40.856384,83.46309
7756,-25.270384,45.633125
7757,-63.096058,76.74536
7758,-57.78618,-103.58878
7759,-36.674744,-20.308655
7760,-53.174988,109.8402
7761,-87.00843,-24.088385
7762,23.112822,-78.23241
7763,-42.158504,-48.285923
7764,-74.69413,-54.67911
7765,175.35547,0.14364447
7766,-60.703255,19.065619
7767,-16.208645,49.955276
7768,94.74337,19.294624
7769,-44.536915,-128.7867
7770,53.608055,89.25822
7771,42.27537,-73.06847
7772,54.63578,41.58742
7773,17.081944,108.064896
7774,-73.96082,-56.16541
7775,-103.120476,9.8029585
7776,-110.91996,-75.53546
7777,-136.67444,75.93744
7778,-55.892784,-6.320467
7779,-1.1997674,0.5411816
7780,-19.89847,-62.96523
7781,17.673212,-65.178474
7782,-89.34445,-8.88904
7783,60.084873,13.056478
7784,78.10628,103.29961
7785,-21.501728,20.550432
7786,42.192165,8.273202
7787,-19.449759,-38.434566
7788,-91.18676,-132.86334
7789,51.74625,7.0972958
7790,-93.60392,-14.379887
7791,-113.40838,-43.236168
7792,114.21033,117.42946
7793,-3.13218,-27.822187
7794,-83.203804,56.164597
7795,63.189075,43.96805
7796,52.42843,62.362274
7797,6.959316,-55.60457
7798,86.438446,80.953384
7799,-18.614758,-54.989594
7800,-97.89395,-26.104057
7801,44.141857,67.62112
7802,-119.80327,50.39927
7803,-62.150475,-100.098785
7804,23.12783,36.17064
7805,-14.366819,-75.60495
7806,-96.75208,-128.91858
7807,3.5661592,-142.24512
7808,86.24075,21.628351
7809,5.097324,36.679844
7810,-73.170235,0.21756801
7811,-50.86237,22.261911
7812,-7.9016747,27.078753
7813,-36.45664,23.65909
7814,-13.722719,-8.8181095
7815,-20.345007,15.875934
7816,115.17253,101.195305
7817,106.433685,2.2898858
7818,90.19425,74.95789
7819,-49.328957,109.35832
7820,81.63191,71.271416
7821,30.170477,105.26708
7822,52.390408,34.384743
7823,-86.45322,66.68638
7824,17.606218,54.394024
7825,31.19946,-60.210106
7826,72.470955,72.52805
7827,-19.691792,-87.5623
7828,-35.518047,-136.04123
7829,50.652508,9.777913
7830,-54.42975,16.812815
7831,-59.412323,-30.950073
7832,106.53884,2.283683
7833,80.24064,6.6902704
7834,-96.826096,-115.045815
7835,-20.007927,-69.3825
7836,95.26664,102.92987
7837,-36.232628,-16.12424
7838,162.80206,28.235712
7839,-34.636124,103.882515
7840,120.90209,61.51123
7841,-111.208015,10.681112
7842,2.3400402,-30.350164
7843,170.49966,-2.8737621
7844,52.833763,11.573441
7845,63.605957,77.063545
7846,-50.754063,1.0617152
7847,-6.517062,138.90486
7848,-52.57476,-61.43575
7849,-29.802765,39.45159
7850,-116.066055,-54.86417
7851,115.464455,101.173065
7852,-8.890692,97.037796
7853,-1.2857633,-69.486496
7854,32.934364,-28.224075
7855,11.528884,115.527855
7856,-86.716805,-26.330153
7857,-20.332384,132.31395
7858,-42.747948,-89.713524
7859,-43.234146,-75.30405
7860,-129.01004,-44.39029
7861,-63.365894,-4.1153946
7862,73.74996,54.26277
7863,2.0434654,-5.031961
7864,164.49904,-2.8036156
7865,-27.668634,133.31187
7866,7.075068,-6.830648
7867,-24.647776,-97.93561
7868,21.440834,71.29037
7869,-84.33244,-81.78131
7870,8.481039,-45.977955
7871,-26.178598,-149.53378
7872,118.636856,57.42994
7873,30.269115,-50.956303
7874,-113.01798,101.345795
7875,118.17686,48.974827
7876,71.82563,74.34388
7877,-25.03778,14.855748
7878,15.587636,-130.68973
7879,-64.08491,-105.04098
7880,19.620705,-68.81378
7881,7.0861588,-93.127174
7882,115.12939,-0.006997947
7883,40.89807,-59.692028
7884,81.69102,33.115906
7885,67.295784,91.34778
7886,-65.67231,-27.05367
7887,84.51611,65.318825
7888,108.28916,50.392567
7889,-20.018848,20.596277
7890,98.9969,7.451373
7891,56.726116,84.24602
7892,-7.7550807,105.17588
7893,-101.00403,26.599173
7894,33.965935,105.573784
7895,-116.52576,47.75002
7896,143.25482,9.686722
7897,-3.8520267,-2.7394311
7898,87.70093,62.196842
7899,148.25891,57.360363
7900,-17.207699,-3.768927
7901,-75.92424,-59.49903
7902,-61.97125,29.446936
7903,-101.85711,-31.770521
7904,27.515562,46.72067
7905,-3.694779,-0.8522692
7906,-50.57484,25.956161
7907,-15.456094,-30.70217
7908,102.623764,99.352425
7909,45.92935,88.146416
7910,-23.728859,85.555244
7911,-30.199528,128.55327
7912,40.507053,90.595795
7913,109.50938,3.8777337
7914,53.192936,35.62934
7915,-11.764988,3.6845558
7916,53.048397,-17.478186
7917,17.22857,-105.21647
7918,-35.957493,-78.37231
7919,-65.27074,-52.978718
7920,-131.04584,-45.39851
7921,34.69328,-16.197674
7922,46.344215,-38.416595
7923,138.45456,4.4217396
7924,74.89467,85.60045
7925,-66.517845,13.659628
7926,52.77823,95.883705
7927,18.154919,38.740788
7928,-10.932268,-113.58752
7929,-68.55093,-87.04094
7930,73.061104,53.650448
7931,101.19148,27.236956
7932,-107.05784,-43.09996
7933,170.27408,1.885515
7934,6.1588283,23.769552
7935,89.6192,97.90201
7936,52.66731,85.28245
7937,101.922485,18.716835
7938,-116.36181,-30.64349
7939,80.56522,83.64783
7940,-13.709465,-154.42746
7941,-9.666684,-5.778443
7942,-35.140457,61.197853
7943,136.94023,83.00778
7944,26.037832,138.93716
7945,24.38504,-0.7557174
7946,-28.8858,4.9393654
7947,40.973125,8.011066
7948,-6.7247415,84.96633
7949,-70.36547,-10.597486
7950,43.56003,63.250072
7951,17.152262,-76.88783
7952,31.979708,21.375109
7953,-7.8400064,21.843634
7954,-113.14355,-28.922594
7955,-88.2475,68.20952
7956,30.744354,-27.509752
7957,-18.541798,-67.633286
7958,-102.82524,-72.50616
7959,61.639744,-75.89973
7960,-50.945133,-40.475235
7961,81.4168,65.91021
7962,-63.211243,-52.247902
7963,-37.959663,-101.593796
7964,-80.499,50.561146
7965,112.53771,50.899746
7966,-74.45672,42.096775
7967,-69.86806,10.986578
7968,-41.59556,-78.653145
7969,63.158527,-72.04612
7970,-55.823654,-115.1292
7971,41.782475,-43.12721
7972,-58.75472,-9.361168
7973,108.988434,46.837524
7974,-111.076065,106.814545
7975,-81.402626,57.94211
7976,-65.73061,-87.22218
7977,-52.271683,-114.45785
7978,-69.9388,-37.27784
7979,-31.7183,-68.99032
7980,-41.98502,-89.69963
7981,-34.148067,-32.94051
7982,-42.95949,-124.25338
7983,164.90607,-9.680584
7984,-101.097755,-123.660355
7985,-49.506786,102.046425
7986,38.4065,-9.69599
7987,150.14287,1.7788159
7988,30.062408,39.99651
7989,101.58738,2.0371933
7990,-94.555756,-0.66494787
7991,-10.491475,2.493106
7992,62.914425,75.823456
7993,-36.842175,-23.858904
7994,41.497013,-67.271614
7995,52.474934,13.422149
7996,-51.445953,92.55235
7997,48.566525,84.4911
7998,35.29211,-92.38583
7999,-72.18285,-23.937632
8000,141.7491,9.460482
8001,-51.699364,-20.397606
8002,-21.510572,106.9725
8003,-116.53211,13.873085
8004,-19.9908,83.96166
8005,-52.68927,65.08411
8006,-127.09264,-59.473213
8007,156.04082,26.10524
8008,-10.688438,43.21945
8009,-3.5300965,-73.56706
8010,-36.666256,-147.54924
8011,-166.15833,-17.55516
8012,42.156013,-107.70059
8013,116.94785,4.3342466
8014,-7.700932,13.012012
8015,100.3761,89.349236
8016,34.008385,-44.721153
8017,15.2321615,-85.51146
8018,54.27646,85.37826
8019,-61.265327,94.117386
8020,46.67117,-38.97457
8021,-38.832558,-126.606384
8022,87.4656,54.720276
8023,20.542929,21.383999
8024,-84.48701,-21.990961
8025,-27.829412,-11.153656
8026,-13.291543,95.182175
8027,-100.83066,-127.01963
8028,-72.952126,-130.22028
8029,-8.829218,116.20728
8030,62.693817,-1.2736391
8031,87.80763,70.94443
8032,-21.776615,-74.9869
8033,17.385933,35.835915
8034,9.692528,-105.519714
8035,-86.71519,-26.600525
8036,-113.69021,49.972847
8037,28.120407,-26.332962
8038,-13.038063,67.42473
8039,-28.63776,97.385284
8040,-112.619354,9.32564
8041,-36.312527,-127.66087
8042,26.387754,67.06805
8043,82.72112,58.8395
8044,-22.603693,-146.14297
8045,9.129983,19.387268
8046,-29.250423,96.340805
8047,63.993465,18.753937
8048,92.36725,-25.56366
8049,-29.78831,125.51752
8050,-38.65098,-53.585518
8051,-51.558582,-68.832306
8052,-38.011604,11.975428
8053,72.28015,53.826424
8054,-109.66994,-30.176817
8055,-11.639438,133.37898
8056,25.004917,-108.751305
8057,-78.78807,-50.920147
8058,11.879105,-126.5691
8059,-12.851481,-8.020585
8060,94.10928,37.752563
8061,-24.849909,135.30457
8062,58.03064,-16.408794
8063,34.91482,-98.804016
8064,-87.058266,10.168935
8065,94.84623,25.17951
8066,1.8989787,-64.3934
8067,-14.303145,101.31057
8068,42.918682,-9.656575
8069,75.54453,96.99216
8070,145.05382,84.9822
8071,121.70379,55.16492
8072,-95.2375,-118.43883
8073,110.987495,62.387344
8074,15.609964,-80.72283
8075,-7.367339,-104.2427
8076,168.60188,5.4768863
8077,-13.152111,108.34759
8078,-13.868027,-1.7565315
8079,17.37677,-68.75697
8080,-116.05172,-31.659237
8081,-26.74246,-64.97717
8082,61.994034,-46.80734
8083,10.903816,37.472935
8084,26.338182,28.996868
8085,-68.27017,24.857418
8086,-23.592346,69.23357
8087,-59.40654,-104.445854
8088,-39.80863,-42.757816
8089,126.690956,66.67235
8090,-31.100159,-146.5555
8091,32.794388,36.969227
8092,-75.60501,-13.006325
8093,147.48656,5.5672426
8094,-45.23793,-38.768795
8095,15.962844,-6.8730125
8096,78.54469,102.13467
8097,63.36364,-140.58014
8098,-109.59191,-30.205
8099,-109.84152,-30.10727
8100,-70.81415,-55.508926
8101,-45.863983,25.105076
8102,133.57013,-41.72475
8103,94.209625,104.399605
8104,152.63844,26.086903
8105,103.513145,65.692726
8106,-46.71375,1.2625357
8107,96.50551,74.309685
8108,-69.513,-76.16696
8109,-35.43542,116.12265
8110,-109.59087,-30.156017
8111,-6.867755,32.61485
8112,5.593242,-8.986449
8113,127.46341,104.096176
8114,-49.378384,61.184803
8115,96.43081,80.16947
8116,-90.933044,-64.51641
8117,22.172785,47.19946
8118,30.74446,-27.277258
8119,-96.181366,0.19230022
8120,-0.13799927,100.08021
8121,42.427586,68.15612
8122,-1.4800556,-0.6310022
8123,40.03862,44.268238
8124,-63.238285,5.187338
8125,101.24822,89.010086
8126,1.4817724,86.16734
8127,91.110115,-24.10746
8128,-125.54847,-47.263294
8129,-82.65481,-17.55467
8130,-27.657898,-147.75986
8131,8.119314,14.114178
8132,160.71501,7.5717444
8133,38.300713,9.37621
8134,6.2467875,-161.59534
8135,25.39085,-45.098618
8136,-37.814835,-100.2349
8137,47.287052,24.903263
8138,-18.26241,105.453865
8139,-13.415614,10.195756
8140,46.744415,34.908356
8141,-96.74752,-89.48673
8142,81.92787,88.33627
8143,-51.352577,-34.2914
8144,-8.480451,2.4266863
8145,-42.52155,93.99406
8146,-81.468475,16.393463
8147,-119.56309,-69.50773
8148,-63.432636,-103.424484
8149,82.759186,97.912964
8150,166.49979,18.11895
8151,3.2054439,-155.50887
8152,7.051989,-102.4144
8153,-31.955017,128.42337
8154,14.2671995,-28.597294
8155,-111.68952,107.661354
8156,97.204994,15.27993
8157,52.495846,-1.6832441
8158,121.11707,102.722305
8159,162.12788,29.486597
8160,114.54238,67.209465
8161,63.067593,-71.70704
8162,40.64478,-89.41422
8163,3.6580904,-20.691694
8164,-29.71158,-66.15622
8165,-23.163832,121.50707
8166,-5.054659,18.82404
8167,99.539894,79.64416
8168,-86.74926,-24.04587
8169,-95.39099,-47.40593
8170,-30.917202,-131.63966
8171,145.83592,82.910614
8172,-49.300385,-64.85385
8173,-16.8026,-0.42905858
8174,134.70248,90.22265
8175,-124.18351,0.03572056
8176,24.715067,57.392918
8177,40.741905,-63.562817
8178,-26.513752,-35.148083
8179,46.82082,-1.1130773
8180,86.27711,42.294373
8181,75.59004,-54.084846
8182,50.74793,64.24659
8183,45.590126,43.373173
8184,-32.713715,-148.06352
8185,-87.978905,-2.1231892
8186,-93.063896,-29.064198
8187,61.75354,-147.3209
8188,9.633612,-83.232056
8189,97.202,97.00294
8190,-20.98722,37.93075
8191,102.54151,102.89813
8192,-36.622242,-49.61373
8193,-104.84882,-72.02643
8194,-39.379303,-126.26032
8195,77.10985,7.431052
8196,-0.37566724,-68.62511
8197,21.681982,126.81686
8198,60.26952,-28.711943
8199,-92.598175,-91.793564
8200,61.108086,-30.095278
8201,-29.796928,96.007576
8202,3.7191648,104.85539
8203,58.3845,-148.35576
8204,-50.810333,-83.82825
8205,-25.495853,3.7752588
8206,-8.101337,78.5447
8207,7.2820435,-154.68292
8208,168.85387,15.640053
8209,-77.85754,-90.22936
8210,115.75586,79.11379
8211,-91.34414,-72.79579
8212,-80.19945,24.945969
8213,-87.21101,-127.66846
8214,-74.19836,74.526634
8215,116.84129,4.14436
8216,26.126297,50.23476
8217,82.326355,-7.976124
8218,-74.03575,-66.97027
8219,91.13655,85.77983
8220,-14.044969,119.75031
8221,72.68758,19.508234
8222,79.406685,-20.156723
8223,0.09494553,119.40317
8224,41.58985,-92.96239
8225,-65.28635,29.616222
8226,0.56875426,74.73799
8227,-44.48415,-123.97099
8228,61.793713,103.2111
8229,82.17345,61.992493
8230,79.69062,111.33865
8231,70.85071,-45.265812
8232,-87.63026,-24.678656
8233,105.420235,-4.0110874
8234,45.94489,-6.1023927
8235,-75.1015,74.833084
8236,87.6655,24.904856
8237,-40.601727,-45.280605
8238,-90.18723,-78.03576
8239,104.21976,109.08228
8240,-173.6048,-6.9580317
8241,-2.4871347,135.65123
8242,-27.358757,16.539463
8243,8.056788,14.372306
8244,-42.558792,-32.041996
8245,62.913647,40.00841
8246,25.923018,68.30554
8247,-85.67577,68.46632
8248,168.65442,28.943453
8249,-105.44712,-48.062305
8250,128.20793,115.32788
8251,160.53957,32.19874
8252,107.53296,8.932888
8253,34.463963,115.21896
8254,-65.820244,-31.198366
8255,-64.03219,-103.93454
8256,145.61649,32.667374
8257,48.416656,-64.294365
8258,-78.50169,-7.521439
8259,46.790726,-53.79548
8260,11.1865835,-153.67726
8261,118.1582,85.26538
8262,6.138126,-1.0326698
8263,113.99386,82.216385
8264,-29.636282,-152.13588
8265,128.83511,104.71472
8266,71.30396,53.270702
8267,13.953803,-19.302546
8268,-7.749524,-9.626126
8269,-14.467093,-68.328514
8270,-107.38148,-72.077194
8271,61.920357,-143.32516
8272,75.28929,80.02619
8273,-66.82474,58.107235
8274,43.042988,-38.80862
8275,89.56881,119.19131
8276,-137.0035,72.865395
8277,74.97377,91.25655
8278,106.246,105.33582
8279,65.5391,-10.872446
8280,168.80835,19.132723
8281,-101.36806,-125.64636
8282,-16.411322,-9.048372
8283,5.0068645,-111.47872
8284,-87.91701,-2.211494
8285,23.441633,-21.575733
8286,-38.587322,-44.789383
8287,-84.6451,42.679283
8288,-1.5132946,-45.664288
8289,115.39353,8.52887
8290,28.387226,69.51213
8291,-55.771683,-23.24956
8292,-114.13406,-61.09544
8293,13.423879,139.4862
8294,112.452446,6.371811
8295,-34.41901,-33.466644
8296,-2.3806934,10.090596
8297,167.45908,22.847912
8298,-134.4234,-50.904003
8299,-50.833588,96.301125
8300,39.94188,50.55128
8301,-46.191864,-41.50801
8302,-97.43669,-130.16019
8303,46.67538,16.354303
8304,41.52752,85.183525
8305,23.131786,109.38
8306,-16.349052,1.0432122
8307,62.738056,50.51475
8308,0.84842265,-95.8894
8309,86.02823,23.077135
8310,11.47081,-68.200226
8311,-18.839447,42.16993
8312,-19.284155,-117.69939
8313,-18.939444,134.01828
8314,-19.42802,-149.12123
8315,90.11482,75.192055
8316,95.64272,1.1992494
8317,92.78267,-25.520409
8318,-12.214468,-99.98802
8319,-33.2964,-50.04982
8320,-58.95786,9.530281
8321,-69.962105,-80.30677
8322,34.37843,37.36945
8323,-115.50223,48.896088
8324,89.4553,37.214104
8325,71.04048,114.71991
8326,-59.97286,-43.39775
8327,85.23028,-60.185474
8328,-18.418898,-47.52493
8329,-176.48846,-7.852228
8330,-30.345467,130.24522
8331,-55.55074,83.581825
8332,8.738386,-129.43665
8333,0.34806848,-142.816
8334,87.394066,-72.89216
8335,-53.94326,98.69381
8336,-24.848433,17.56942
8337,30.192202,34.83149
8338,76.39924,44.441288
8339,-16.672422,-6.282357
8340,-84.537766,-74.05764
8341,95.37193,53.301723
8342,-17.185797,-153.5059
8343,-75.99257,29.245966
8344,-99.106895,-73.14212
8345,161.68141,9.230299
8346,125.81155,65.177444
8347,41.772476,26.346851
8348,102.81205,69.93472
8349,-151.76717,26.290743
8350,-92.03507,25.196999
8351,0.27626243,-159.46416
8352,162.55753,-0.9947436
8353,-84.339035,8.969664
8354,-72.25746,-55.01938
8355,71.04451,75.98846
8356,65.82992,21.889143
8357,-7.079203,-101.67325
8358,135.51791,-43.012966
8359,-30.693478,-37.407658
8360,25.880606,-49.861042
8361,-82.35774,-128.66457
8362,-70.1955,74.40926
8363,-35.60035,61.202156
8364,60.43319,78.49937
8365,24.83553,137.12431
8366,80.26754,34.459435
8367,8.419519,-85.02786
8368,18.48815,117.76336
8369,-92.12584,-131.98708
8370,76.73115,-76.35306
8371,-15.790205,-74.28918
8372,-12.415416,-23.703228
8373,-19.08107,74.42899
8374,90.80332,-69.424
8375,89.236694,24.019426
8376,40.008205,-55.55025
8377,64.71188,21.716015
8378,-66.82465,-86.2194
8379,29.365868,-39.75659
8380,-120.72309,-6.75924
8381,90.99812,79.63621
8382,-96.72301,-131.13194
8383,-45.821606,-22.889029
8384,-33.383614,-147.47826
8385,-15.774915,-16.339207
8386,-11.939345,121.30324
8387,12.710191,-61.507088
8388,109.46034,25.336725
8389,-94.43655,-56.97639
8390,72.30721,89.404236
8391,-36.24219,-59.48937
8392,-19.32411,-115.55273
8393,21.215912,-109.163895
8394,12.2098465,-53.94472
8395,66.90211,31.4629
8396,-137.77524,74.525696
8397,80.182915,6.7890954
8398,81.379875,24.391174
8399,84.47136,65.30189
8400,-78.39297,3.2842193
8401,14.624531,-122.21624
8402,-76.05031,60.640327
8403,-3.7271419,10.9
8404,84.18653,-78.8159
8405,-19.747534,-87.59248
8406,-66.92454,58.41406
8407,10.132395,-146.32745
8408,-7.6109843,-0.08294025
8409,82.10604,-8.109355
8410,158.13138,-13.577301
8411,66.67519,64.93623
8412,-7.2966485,-119.334015
8413,26.690239,102.11508
8414,-5.791983,-25.122805
8415,-84.08477,-73.91639
8416,-43.528175,-90.1066
8417,-14.614173,44.87028
8418,-18.04917,-49.661453
8419,-78.48578,71.991646
8420,-65.07988,22.534393
8421,125.37499,116.85069
8422,-95.054955,-125.50717
8423,86.5266,-33.91484
8424,43.64579,27.987137
8425,-111.166626,-76.17407
8426,-41.825726,-38.36762
8427,24.024559,-112.90147
8428,-95.35544,-66.72209
8429,17.81485,-53.176907
8430,-26.517174,-144.12897
8431,127.51407,103.544174
8432,82.99576,48.12307
8433,-62.136078,76.60615
8434,82.46802,-5.8855143
8435,-85.93399,-69.51753
8436,48.42657,84.51236
8437,33.980965,-98.953125
8438,-164.28836,-15.044532
8439,38.91263,-80.376236
8440,60.53654,-76.199814
8441,-34.63249,-75.43666
8442,-87.98093,-74.4524
8443,-34.16365,-99.92623
8444,20.511269,127.46151
8445,-177.03049,-4.613662
8446,36.459957,-83.26438
8447,-75.94941,-90.13171
8448,-84.59484,-113.4857
8449,102.184044,81.2171
8450,-136.7189,72.26763
8451,25.211159,-76.794716
8452,-23.15136,126.978935
8453,-85.23569,15.722301
8454,-111.29442,-46.565365
8455,-23.25679,-143.68115
8456,-22.735804,-144.64793
8457,24.218071,77.86351
8458,-84.00386,-21.516401
8459,122.71685,61.65878
8460,31.008709,-26.598936
